Episode #, Reward, Time, Num_feedbacks, agent_pos, is_done
0, 0, 16539, 1, [0, 1], False
0, -1, 23472, 2, [1, 1], False
0, -2, 30009, 3, [1, 0], False
0, -3, 38072, 4, [1, 1], False
0, -4, 44429, 5, [0, 1], False
