Episode #, Reward, Time, Num_feedbacks, agent_pos, is_done
0, 0, 16297, 1, [0, 1], False
0, -1, 21777, 2, [0, 2], False
0, -2, 27192, 3, [0, 3], False
0, -3, 33867, 4, [0, 2], False
0, -4, 41328, 5, [0, 3], False
0, -5, 41347, 5, [0, 3], False
0, -8, 48339, 6, [1, 3], False
0, -9, 54797, 7, [2, 3], False
0, -10, 54814, 7, [2, 3], False
0, -13, 60514, 8, [1, 3], False
